time (ms),Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.Cell.beam
1739758443000,-78,20,3,1
1739758443000,-71,20,6,2
1739758443000,-74,20,3,1
1739758443000,-74,20,-3,2
1739758443000,-79,17,-6,1
1739758443000,-80,20,-2,3
1739758443000,-83,19,-4,2
1739758443000,-84,20,-3,2
1739758443000,-91,16,-7,1
1739758443000,-72,20,-1,3
1739758443000,-77,19,-4,2
1739758443000,-71,20,5,2
1739758443000,-73,20,3,1
1739758443000,-81,20,-3,2
1739758443000,-86,16,-8,1
1739758443000,-60,20,4,1
1739758443000,-61,20,4,2
1739758443000,-73,20,11,2
1739758443000,-75,20,10,1
1739758443000,-79,20,-2,3
1739758443000,-84,18,-5,2
1739758443000,-71,20,9,3
1739758443000,-73,20,7,4
1739758443000,-73,20,8,3
1739758443000,-77,20,4,1
1739758443000,-89,20,-3,2
1739758443000,-94,16,-7,1
1739758443000,-37,20,-1,3
1739758443000,-40,19,-3,2
1739758443000,-82,20,0,1
1739758443000,-82,20,1,2
1739758443000,-77,20,-1,3
1739758443000,-85,17,-7,2
1739758443000,-81,20,4,2
1739758443000,-82,20,3,1
1739758443000,-57,20,5,2
1739758443000,-58,20,4,1
1739758443000,-64,20,3,2
1739758443000,-65,20,2,4
1739758443000,-62,20,5,2
1739758443000,-63,20,4,1
1739758443000,-40,20,0,1
1739758443000,-40,20,-1,2
1739758443000,-61,20,3,3
1739758443000,-72,20,-1,3
1739758443000,-78,19,-4,2
1739758443000,-73,20,0,2
1739758443000,-77,20,-3,1
1739758443000,-58,20,4,1
1739758443000,-59,20,5,2
1739758443000,-55,20,4,2
1739758443000,-60,20,2,1
1739758443000,-73,20,5,2
1739758443000,-72,20,5,3
1739758443000,-65,20,-1,2
1739758443000,-71,16,-7,1
1739758443000,-76,20,4,2
1739758443000,-74,20,5,3
1739758443000,-86,20,0,1
1739758443000,-86,20,0,2
1739758443000,-78,20,-2,2
1739758443000,-82,17,-7,1
1739758443000,-70,20,5,2
1739758443000,-78,20,2,1
1739758443000,-52,20,4,2
1739758443000,-53,20,3,1
1739758443000,-76,20,6,2
1739758443000,-77,20,5,1
1739758443000,-81,20,-2,3
1739758443000,-84,19,-3,2
1739758443000,-72,19,-4,2
1739758443000,-77,16,-7,1
1739758443000,-80,20,-1,2
1739758443000,-81,20,-1,1
1739758443000,-83,20,3,2
1739758443000,-85,20,1,1
1739758443000,-84,20,0,2
1739758443000,-91,18,-5,1
1739758443000,-66,20,5,2
1739758443000,-67,20,3,1
1739758443000,-103,8,-16,1
1739758443000,-104,7,-17,2
1739758443000,-54,20,4,1
1739758443000,-55,20,5,2
1739758443000,-81,20,2,2
1739758443000,-83,20,1,1
1739758443000,-81,20,5,1
1739758443000,-83,20,3,2
1739758443000,-81,20,2,2
1739758443000,-81,20,-1,2
1739758443000,-83,19,-3,1
1739758443000,-67,20,5,2
1739758443000,-73,20,3,1
1739758443000,-88,20,-2,1
1739758443000,-89,19,-3,2
1739758443000,-77,20,3,2
1739758443000,-76,20,3,3
1739758443000,-68,20,-1,3
1739758443000,-75,18,-5,2
1739758443000,-65,20,4,2
1739758443000,-67,20,3,3
1739758443000,-75,20,5,2
1739758443000,-79,20,3,1
1739758443000,-79,20,3,1
1739758443000,-80,20,3,2
1739758443000,-74,20,5,2
1739758443000,-76,20,3,1
1739758443000,-42,20,7,1
1739758443000,-42,20,6,2
1739758443000,-56,20,5,2
1739758443000,-57,20,3,1
1739758443000,-76,20,7,3
1739758443000,-83,20,2,2
1739758443000,-82,20,1,2
1739758443000,-81,20,1,3
1739758443000,-57,20,5,2
1739758443000,-60,20,3,1
1739758443000,-55,20,5,2
1739758443000,-57,20,3,1
1739758443000,-71,20,-2,2
1739758443000,-74,18,-6,1
1739758443000,-75,20,10,3
1739758443000,-79,20,7,2
1739758443000,-71,19,-3,2
1739758443000,-77,16,-7,1
1739758443000,-81,20,3,1
1739758443000,-84,20,1,2
1739758443000,-73,20,6,2
1739758443000,-78,20,4,1
1739758443000,-91,18,-5,1
1739758443000,-92,18,-5,2
1739758443000,-78,19,-4,1
1739758443000,-79,19,-3,2
1739758443000,-76,20,5,2
1739758443000,-77,20,4,3
1739758443000,-78,20,4,2
1739758443000,-56,20,5,2
1739758443000,-58,20,3,1
1739758443000,-76,20,2,2
1739758443000,-75,20,-3,2
1739758443000,-82,15,-8,1
1739758443000,-75,20,4,2
1739758443000,-74,20,5,3
1739758443000,-93,17,-6,2
1739758443000,-95,15,-8,1
1739758443000,-73,19,-4,2
1739758443000,-75,18,-6,1
1739758443000,-97,14,-10,1
1739758443000,-97,14,-10,2
1739758443000,-91,18,-5,1
1739758443000,-91,18,-5,2
1739758443000,-77,20,5,2
1739758443000,-80,20,3,1
1739758443000,-77,20,4,2
1739758443000,-80,20,1,1
1739758443000,-66,20,-1,3
1739758443000,-69,19,-4,2
1739758443000,-69,20,5,2
1739758443000,-71,20,3,1
1739758443000,-78,20,2,2
1739758443000,-72,20,5,2
1739758443000,-76,20,3,1
1739758443000,-89,20,-2,2
1739758443000,-90,20,-3,1
1739758443000,-77,20,4,2
1739758443000,-78,20,4,3
1739758443000,-81,20,-2,2
1739758443000,-83,19,-4,1
1739758443000,-71,20,10,3
1739758443000,-77,20,6,2
1739758443000,-81,19,-3,2
1739758443000,-86,16,-7,1
1739758443000,-67,20,4,2
1739758443000,-82,19,-4,2
1739758443000,-89,14,-10,1
1739758443000,-73,20,4,2
1739758443000,-76,20,2,1
1739758443000,-74,20,5,3
1739758443000,-76,20,5,4
1739758443000,-79,20,5,2
1739758443000,-84,20,1,1
1739758443000,-80,20,3,2
1739758443000,-83,20,1,1
1739758443000,-62,20,6,2
1739758443000,-64,20,6,3
1739758443000,-69,20,7,2
1739758443000,-67,20,9,3
1739758443000,-74,20,4,1
1739758443000,-77,20,4,2
1739758443000,-40,20,12,2
1739758443000,-43,20,12,1
1739758443000,-68,20,6,2
1739758443000,-72,20,4,1
1739758443000,-76,19,-4,2
1739758443000,-79,16,-7,1
1739758443000,-48,20,5,2
1739758443000,-49,20,3,1
1739758443000,-85,20,1,2
1739758443000,-73,20,6,2
1739758443000,-74,20,5,3
1739758443000,-64,20,-2,2
1739758443000,-72,15,-9,1
1739758443000,-76,20,2,1
1739758443000,-78,20,3,2
1739758443000,-62,20,3,1
1739758443000,-62,20,4,2
1739758443000,-74,20,-2,2
1739758443000,-75,19,-4,1
1739758443000,-78,20,2,2
1739758443000,-82,20,1,3
1739758443000,-79,16,-7,1
1739758443000,-80,17,-7,2
1739758443000,-87,20,-2,1
1739758443000,-89,20,-3,2
1739758443000,-78,20,-1,3
1739758443000,-81,19,-4,2
1739758443000,-64,20,5,2
1739758443000,-68,20,4,1
1739758443000,-67,20,5,2
1739758443000,-72,20,3,1
1739758443000,-81,20,-3,3
1739758443000,-85,17,-7,1
1739758443000,-74,20,2,2
1739758443000,-89,20,-3,2
1739758443000,-90,19,-3,1
1739758443000,-63,20,3,2
1739758443000,-64,20,3,1
1739758443000,-59,20,5,2
1739758443000,-63,20,3,1
1739758443000,-70,20,-2,2
1739758443000,-73,20,-3,1
1739758443000,-80,20,1,2
1739758443000,-79,20,2,2
1739758443000,-72,20,4,2
1739758443000,-73,20,2,1
1739758443000,-79,20,4,2
1739758443000,-41,20,6,2
1739758443000,-44,20,5,1
1739758443000,-85,19,-4,2
1739758443000,-88,17,-6,1
1739758443000,-85,20,2,3
1739758443000,-86,20,1,4
1739758443000,-75,20,-3,2
1739758443000,-79,19,-4,1
1739758443000,-75,20,2,3
1739758443000,-80,20,5,3
1739758443000,-83,20,3,4
1739758443000,-76,20,-2,2
1739758443000,-77,19,-4,1
1739758443000,-85,20,0,1
1739758443000,-85,20,0,2
1739758443000,-84,20,1,2
1739758443000,-76,20,-1,2
1739758443000,-79,18,-5,1
1739758443000,-73,20,-3,1
1739758443000,-75,20,1,2
1739758443000,-83,20,3,2
1739758443000,-79,18,-5,2
1739758443000,-83,17,-7,1
1739758443000,-76,20,-2,2
1739758443000,-78,17,-6,1
1739758443000,-81,20,5,2
1739758443000,-82,20,4,1
1739758443000,-74,20,-2,2
1739758443000,-80,18,-5,1
1739758443000,-65,20,1,2
1739758443000,-68,20,4,2
1739758443000,-72,20,2,1
1739758443000,-53,20,10,2
1739758443000,-55,20,8,1
1739758443000,-82,20,-2,3
1739758443000,-87,18,-5,2
1739758443000,-92,18,-5,1
1739758443000,-93,17,-6,2
1739758443000,-71,20,4,1
1739758443000,-77,20,4,2
1739758443000,-70,20,4,2
1739758443000,-74,20,2,1
1739758443000,-66,20,3,1
1739758443000,-66,20,6,2
1739758443000,-84,20,-2,2
1739758443000,-85,20,-3,1
1739758443000,-71,20,4,2
1739758443000,-73,20,3,1
1739758443000,-74,20,4,3
1739758443000,-77,20,1,1
1739758443000,-68,20,3,2
1739758443000,-77,20,6,2
1739758443000,-78,20,5,1
1739758443000,-57,20,1,1
1739758443000,-57,20,2,2
1739758443000,-57,20,5,2
1739758443000,-61,20,3,1
1739758443000,-71,20,5,2
1739758443000,-73,20,4,1
1739758443000,-69,20,-2,3
1739758443000,-73,18,-6,1
1739758443000,-71,20,6,1
1739758443000,-71,20,7,2
1739758443000,-49,20,5,2
1739758443000,-51,20,3,1
1739758443000,-68,20,10,3
1739758443000,-68,20,9,4
1739758443000,-91,19,-4,2
1739758443000,-93,17,-6,1
1739758443000,-74,20,5,3
1739758443000,-79,20,3,2
1739758443000,-64,20,7,1
1739758443000,-65,20,8,2
1739758443000,-68,20,8,2
1739758443000,-69,20,7,1
1739758443000,-75,20,6,1
1739758443000,-78,20,5,2
1739758443000,-85,20,1,1
1739758443000,-80,19,-4,2
1739758443000,-88,14,-10,1
1739758443000,-83,20,3,3
1739758443000,-83,20,3,4
1739758443000,-45,20,0,4
1739758443000,-61,8,-16,2
1739758443000,-73,20,-3,2
1739758443000,-76,18,-5,1
1739758443000,-34,20,4,2
1739758443000,-36,20,3,1
1739758443000,-78,20,-2,2
1739758443000,-84,17,-7,1
1739758443000,-78,20,3,2
1739758443000,-80,20,2,1
1739758443000,-41,20,1,2
1739758443000,-67,20,0,1
1739758443000,-67,20,1,2
1739758443000,-81,20,2,2
1739758443000,-82,20,1,1
1739758443000,-73,20,5,3
1739758443000,-78,20,3,4
1739758443000,-104,7,-17,3
1739758443000,-109,2,-22,1
1739758444000,-79,20,6,1
1739758444000,-79,20,6,2
1739758444000,-70,20,5,2
1739758444000,-75,20,3,1
1739758444000,-81,20,1,2
1739758444000,-79,20,4,2
1739758444000,-83,20,1,1
1739758444000,-78,20,5,1
1739758444000,-79,20,5,2
1739758444000,-83,19,-4,2
1739758444000,-87,17,-7,1
1739758444000,-72,20,7,2
1739758444000,-73,20,6,1
1739758444000,-72,20,5,2
1739758444000,-74,20,5,3
1739758444000,-72,20,-3,2
1739758444000,-76,18,-5,1
1739758444000,-71,20,4,2
1739758444000,-73,20,2,1
1739758444000,-80,20,3,2
1739758444000,-78,20,4,3
1739758444000,-74,20,4,1
1739758444000,-77,20,4,2
1739758444000,-72,20,3,2
1739758444000,-74,20,2,1
1739758444000,-87,19,-4,2
1739758444000,-90,16,-7,1
1739758444000,-85,20,0,2
1739758444000,-92,18,-6,1
1739758444000,-80,20,6,4
1739758444000,-83,20,3,2
1739758444000,-80,20,3,3
1739758444000,-57,20,6,3
1739758444000,-61,20,5,2
1739758444000,-84,20,-1,2
1739758444000,-85,20,-2,1
1739758444000,-74,20,-2,2
1739758444000,-78,19,-4,1
1739758444000,-71,20,-2,2
1739758444000,-80,10,-15,1
1739758444000,-74,20,7,2
1739758444000,-76,20,6,1
1739758444000,-66,20,6,2
1739758444000,-71,20,1,4
1739758444000,-45,20,2,2
1739758444000,-46,20,1,1
1739758444000,-75,20,5,2
1739758444000,-78,20,3,1
1739758444000,-71,20,6,2
1739758444000,-74,20,3,1
1739758444000,-74,20,-3,2
1739758444000,-79,17,-6,1
1739758444000,-80,20,-2,3
1739758444000,-83,19,-4,2
1739758444000,-84,20,-3,2
1739758444000,-91,16,-7,1
1739758444000,-72,20,-1,3
1739758444000,-77,19,-4,2
1739758444000,-71,20,5,2
1739758444000,-73,20,3,1
1739758444000,-81,20,-3,2
1739758444000,-86,16,-8,1
1739758444000,-60,20,5,1
1739758444000,-61,20,5,2
1739758444000,-73,20,11,2
1739758444000,-75,20,10,1
1739758444000,-79,20,-2,3
1739758444000,-84,18,-5,2
1739758444000,-71,20,9,3
1739758444000,-73,20,7,4
1739758444000,-73,20,8,3
1739758444000,-77,20,4,1
1739758444000,-89,20,-3,2
1739758444000,-94,16,-7,1
1739758444000,-37,20,-1,3
1739758444000,-40,19,-3,2
1739758444000,-82,20,0,1
1739758444000,-82,20,1,2
1739758444000,-77,20,-1,3
1739758444000,-85,17,-7,2
1739758444000,-81,20,4,2
1739758444000,-82,20,3,1
1739758444000,-57,20,6,2
1739758444000,-58,20,5,1
1739758444000,-64,20,3,2
1739758444000,-65,20,2,4
1739758444000,-62,20,6,2
1739758444000,-63,20,5,1
1739758444000,-40,20,0,1
1739758444000,-40,20,-1,2
1739758444000,-61,20,4,3
1739758444000,-65,20,1,2
1739758444000,-72,20,-1,3
1739758444000,-78,19,-4,2
1739758444000,-73,20,0,2
1739758444000,-77,20,-3,1
1739758444000,-58,20,5,1
1739758444000,-59,20,6,2
1739758444000,-55,20,5,2
1739758444000,-60,20,3,1
1739758444000,-73,20,5,2
1739758444000,-72,20,5,3
1739758444000,-65,20,-1,2
1739758444000,-71,16,-7,1
1739758444000,-76,20,4,2
1739758444000,-74,20,5,3
1739758444000,-86,20,0,1
1739758444000,-86,20,0,2
1739758444000,-78,20,-2,2
1739758444000,-82,17,-7,1
1739758444000,-70,20,5,2
1739758444000,-78,20,2,1
1739758444000,-52,20,5,2
1739758444000,-53,20,4,1
1739758444000,-76,20,6,2
1739758444000,-77,20,5,1
1739758444000,-81,20,-2,3
1739758444000,-84,19,-3,2
1739758444000,-72,19,-4,2
1739758444000,-77,16,-7,1
1739758444000,-80,20,-1,2
1739758444000,-81,20,-1,1
1739758444000,-83,20,3,2
1739758444000,-85,20,1,1
1739758444000,-84,20,0,2
1739758444000,-91,18,-5,1
1739758444000,-66,20,6,2
1739758444000,-67,20,4,1
1739758444000,-103,8,-16,1
1739758444000,-104,7,-17,2
1739758444000,-54,20,5,1
1739758444000,-55,20,6,2
1739758444000,-81,20,2,2
1739758444000,-83,20,1,1
1739758444000,-81,20,5,1
1739758444000,-83,20,3,2
1739758444000,-81,20,2,2
1739758444000,-81,20,-1,2
1739758444000,-83,19,-3,1
1739758444000,-67,20,5,2
1739758444000,-73,20,3,1
1739758444000,-88,20,-2,1
1739758444000,-89,19,-3,2
1739758444000,-77,20,3,2
1739758444000,-76,20,3,3
1739758444000,-68,20,-1,3
1739758444000,-75,18,-5,2
1739758444000,-65,20,5,2
1739758444000,-67,20,4,3
1739758444000,-75,20,5,2
1739758444000,-79,20,3,1
1739758444000,-79,20,3,1
1739758444000,-80,20,3,2
1739758444000,-74,20,5,2
1739758444000,-76,20,3,1
1739758444000,-42,20,7,1
1739758444000,-42,20,6,2
1739758444000,-56,20,6,2
1739758444000,-57,20,4,1
1739758444000,-76,20,7,3
1739758444000,-83,20,2,2
1739758444000,-82,20,1,2
1739758444000,-81,20,1,3
1739758444000,-57,20,6,2
1739758444000,-60,20,4,1
1739758444000,-55,20,6,2
1739758444000,-57,20,4,1
1739758444000,-71,20,-2,2
1739758444000,-74,18,-6,1
1739758444000,-75,20,10,3
1739758444000,-79,20,7,2
1739758444000,-71,19,-3,2
1739758444000,-77,16,-7,1
1739758444000,-81,20,3,1
1739758444000,-84,20,1,2
1739758444000,-73,20,6,2
1739758444000,-78,20,4,1
1739758444000,-91,18,-5,1
1739758444000,-92,18,-5,2
1739758444000,-78,19,-4,1
1739758444000,-79,20,-3,2
1739758444000,-76,20,5,2
1739758444000,-77,20,4,3
1739758444000,-78,20,4,2
1739758444000,-56,20,6,2
1739758444000,-58,20,4,1
1739758444000,-76,20,2,2
1739758444000,-75,20,-3,2
1739758444000,-82,15,-8,1
1739758444000,-75,20,4,2
1739758444000,-74,20,5,3
1739758444000,-93,17,-6,2
1739758444000,-95,15,-8,1
1739758444000,-73,19,-4,2
1739758444000,-75,18,-6,1
1739758444000,-97,14,-10,1
1739758444000,-97,14,-10,2
1739758444000,-91,18,-5,1
1739758444000,-91,18,-5,2
1739758444000,-77,20,5,2
1739758444000,-80,20,3,1
1739758444000,-77,20,4,2
1739758444000,-80,20,2,1
1739758444000,-66,20,-1,3
1739758444000,-69,19,-4,2
1739758444000,-69,20,5,2
1739758444000,-71,20,3,1
1739758444000,-78,20,2,2
1739758444000,-72,20,5,2
1739758444000,-76,20,3,1
1739758444000,-89,20,-2,2
1739758444000,-90,20,-3,1
1739758444000,-77,20,4,2
1739758444000,-78,20,4,3
1739758444000,-81,20,-2,2
1739758444000,-83,19,-4,1
1739758444000,-71,20,9,3
1739758444000,-77,20,6,2
1739758444000,-81,19,-3,2
1739758444000,-86,16,-7,1
1739758444000,-67,20,4,2
1739758444000,-82,19,-4,2
1739758444000,-89,14,-10,1
1739758444000,-73,20,4,2
1739758444000,-76,20,2,1
1739758444000,-74,20,5,3
1739758444000,-76,20,5,4
1739758444000,-79,20,5,2
1739758444000,-84,20,1,1
1739758444000,-80,20,3,2
1739758444000,-83,20,1,1
1739758444000,-62,20,6,2
1739758444000,-64,20,6,3
1739758444000,-69,20,7,2
1739758444000,-67,20,9,3
1739758444000,-74,20,4,1
1739758444000,-77,20,4,2
1739758444000,-40,20,12,2
1739758444000,-43,20,12,1
1739758444000,-68,20,6,2
1739758444000,-72,20,4,1
1739758444000,-76,19,-4,2
1739758444000,-79,16,-7,1
1739758444000,-48,20,6,2
1739758444000,-49,20,4,1
1739758444000,-85,20,1,2
1739758444000,-73,20,6,2
1739758444000,-74,20,5,3
1739758444000,-64,20,-2,2
1739758444000,-72,15,-9,1
1739758444000,-76,20,3,1
1739758444000,-78,20,3,2
1739758444000,-62,20,4,1
1739758444000,-62,20,5,2
1739758444000,-74,20,-2,2
1739758444000,-75,19,-4,1
1739758444000,-78,20,2,2
1739758444000,-82,20,1,3
1739758444000,-79,16,-8,1
1739758444000,-80,16,-8,2
1739758444000,-87,20,-2,1
1739758444000,-89,20,-3,2
1739758444000,-78,20,-1,3
1739758444000,-81,19,-4,2
1739758444000,-64,20,5,2
1739758444000,-68,20,4,1
1739758444000,-67,20,5,2
1739758444000,-72,20,3,1
1739758444000,-81,20,-3,3
1739758444000,-85,17,-7,1
1739758444000,-74,20,3,2
1739758444000,-89,20,-3,2
1739758444000,-90,19,-3,1
1739758444000,-63,20,4,2
1739758444000,-64,20,3,1
1739758444000,-59,20,6,2
1739758444000,-63,20,4,1
1739758444000,-70,20,-2,2
1739758444000,-73,20,-3,1
1739758444000,-80,20,2,2
1739758444000,-79,20,2,2
1739758444000,-72,20,5,2
1739758444000,-73,20,3,1
1739758444000,-79,20,4,2
1739758444000,-41,20,6,2
1739758444000,-44,20,5,1
1739758444000,-85,19,-4,2
1739758444000,-88,17,-6,1
1739758444000,-85,20,2,3
1739758444000,-86,20,1,4
1739758444000,-75,20,-3,2
1739758444000,-79,19,-4,1
1739758444000,-75,20,2,3
1739758444000,-80,20,5,3
1739758444000,-83,20,3,4
1739758444000,-76,20,-2,2
1739758444000,-77,19,-4,1
1739758444000,-85,20,0,1
1739758444000,-85,20,0,2
1739758444000,-84,20,1,2
1739758444000,-76,20,-1,2
1739758444000,-79,18,-5,1
1739758444000,-73,20,-3,1
1739758444000,-75,20,1,2
1739758444000,-83,20,3,2
1739758444000,-79,18,-5,2
1739758444000,-83,17,-7,1
1739758444000,-76,20,-2,2
1739758444000,-78,17,-6,1
1739758444000,-81,20,5,2
1739758444000,-82,20,4,1
1739758444000,-74,20,-2,2
1739758444000,-80,18,-5,1
1739758444000,-65,20,1,2
1739758444000,-68,20,5,2
1739758444000,-72,20,2,1
1739758444000,-53,20,9,2
1739758444000,-55,20,7,1
1739758444000,-82,20,-2,3
1739758444000,-87,18,-5,2
1739758444000,-92,18,-5,1
1739758444000,-93,17,-6,2
1739758444000,-71,20,5,1
1739758444000,-77,20,4,2
1739758444000,-70,20,5,2
1739758444000,-74,20,3,1
1739758444000,-66,20,3,1
1739758444000,-66,20,6,2
1739758444000,-84,20,-2,2
1739758444000,-85,20,-3,1
1739758444000,-71,20,4,2
1739758444000,-73,20,3,1
1739758444000,-74,20,4,3
1739758444000,-77,20,1,1
1739758444000,-68,20,3,2
1739758444000,-77,20,6,2
1739758444000,-78,20,5,1
1739758444000,-57,20,1,1
1739758444000,-57,20,2,2
1739758444000,-57,20,6,2
1739758444000,-61,20,4,1
1739758444000,-71,20,5,2
1739758444000,-73,20,4,1
1739758444000,-69,20,-2,3
1739758444000,-73,18,-6,1
1739758444000,-71,20,6,1
1739758444000,-71,20,7,2
1739758444000,-49,20,6,2
1739758444000,-51,20,4,1
1739758444000,-68,20,9,3
1739758444000,-68,20,9,4
1739758444000,-91,19,-4,2
1739758444000,-93,17,-6,1
1739758444000,-74,20,5,3
1739758444000,-79,20,3,2
1739758444000,-64,20,7,1
1739758444000,-65,20,8,2
1739758444000,-68,20,8,2
1739758444000,-69,20,7,1
1739758444000,-75,20,6,1
1739758444000,-78,20,5,2
1739758444000,-85,20,1,1
1739758444000,-80,19,-4,2
1739758444000,-88,14,-10,1
1739758444000,-83,20,3,3
1739758444000,-83,20,3,4
1739758444000,-45,20,0,4
1739758444000,-61,8,-16,2
1739758444000,-73,20,-3,2
1739758444000,-76,18,-5,1
1739758444000,-34,20,4,2
1739758444000,-36,20,3,1
1739758444000,-78,20,-2,2
1739758444000,-84,17,-7,1
1739758444000,-78,20,3,2
1739758444000,-80,20,2,1
1739758444000,-41,20,1,2
1739758444000,-67,20,0,1
1739758444000,-67,20,1,2
1739758444000,-81,20,2,2
1739758444000,-82,20,1,1
1739758444000,-73,20,5,3
1739758444000,-79,20,3,4
1739758444000,-115,-4,-24,1
1739758444000,-115,-4,-24,2
1739758445000,-79,20,6,1
1739758445000,-79,20,6,2
1739758445000,-70,20,5,2
1739758445000,-75,20,3,1
1739758445000,-81,20,1,2
1739758445000,-79,20,4,2
1739758445000,-83,20,1,1
1739758445000,-78,20,5,1
1739758445000,-79,20,5,2
1739758445000,-83,19,-4,2
1739758445000,-87,17,-7,1
1739758445000,-72,20,7,2
1739758445000,-73,20,6,1
1739758445000,-72,20,5,2
1739758445000,-74,20,5,3
1739758445000,-72,20,-3,2
1739758445000,-76,18,-5,1
1739758445000,-71,20,4,2
1739758445000,-73,20,2,1
1739758445000,-80,20,3,2
1739758445000,-78,20,4,3
1739758445000,-74,20,4,1
1739758445000,-77,20,4,2
1739758445000,-72,20,3,2
1739758445000,-74,20,2,1
1739758445000,-87,19,-4,2
1739758445000,-90,16,-7,1
1739758445000,-85,20,0,2
1739758445000,-92,18,-6,1
1739758445000,-80,20,6,4
1739758445000,-83,20,3,2
1739758445000,-80,20,4,3
1739758445000,-57,20,6,3
1739758445000,-61,20,5,2
1739758445000,-84,20,-1,2
1739758445000,-85,20,-2,1
1739758445000,-74,20,-2,2
1739758445000,-78,19,-4,1
1739758445000,-71,20,-2,2
1739758445000,-80,10,-15,1
1739758445000,-74,20,7,2
1739758445000,-76,20,6,1
1739758445000,-66,20,6,2
1739758445000,-71,20,1,4
1739758445000,-45,20,2,2
1739758445000,-46,20,1,1
1739758445000,-75,20,5,2
1739758445000,-78,20,3,1
1739758445000,-71,20,6,2
1739758445000,-74,20,3,1
1739758445000,-74,20,-3,2
1739758445000,-79,17,-6,1
1739758445000,-80,20,-2,3
1739758445000,-83,19,-4,2
1739758445000,-84,20,-3,2
1739758445000,-91,16,-7,1
1739758445000,-72,20,-1,3
1739758445000,-77,19,-4,2
1739758445000,-71,20,5,2
1739758445000,-73,20,3,1
1739758445000,-81,20,-3,2
1739758445000,-86,16,-8,1
1739758445000,-60,20,5,1
1739758445000,-61,20,5,2
1739758445000,-73,20,11,2
1739758445000,-75,20,10,1
1739758445000,-79,20,-2,3
1739758445000,-84,18,-5,2
1739758445000,-71,20,9,3
1739758445000,-73,20,7,4
1739758445000,-73,20,8,3
1739758445000,-77,20,4,1
1739758445000,-89,20,-3,2
1739758445000,-94,16,-7,1
1739758445000,-37,20,-1,3
1739758445000,-40,19,-3,2
1739758445000,-82,20,0,1
1739758445000,-82,20,1,2
1739758445000,-77,20,-1,3
1739758445000,-85,17,-7,2
1739758445000,-81,20,4,2
1739758445000,-82,20,3,1
1739758445000,-57,20,6,2
1739758445000,-58,20,5,1
1739758445000,-64,20,3,2
1739758445000,-65,20,2,4
1739758445000,-62,20,6,2
1739758445000,-63,20,5,1
1739758445000,-40,20,0,1
1739758445000,-40,20,-1,2
1739758445000,-61,20,4,3
1739758445000,-65,20,1,2
1739758445000,-72,20,-1,3
1739758445000,-78,19,-4,2
1739758445000,-73,20,0,2
1739758445000,-77,20,-3,1
1739758445000,-58,20,5,1
1739758445000,-59,20,6,2
1739758445000,-55,20,5,2
1739758445000,-60,20,3,1
1739758445000,-73,20,5,2
1739758445000,-72,20,5,3
1739758445000,-65,20,-1,2
1739758445000,-71,16,-7,1
1739758445000,-76,20,4,2
1739758445000,-74,20,5,3
1739758445000,-86,20,0,1
1739758445000,-86,20,0,2
1739758445000,-78,20,-2,2
1739758445000,-82,17,-7,1
1739758445000,-70,20,5,2
1739758445000,-78,20,2,1
1739758445000,-52,20,5,2
1739758445000,-53,20,4,1
1739758445000,-76,20,6,2
1739758445000,-77,20,5,1
1739758445000,-81,20,-2,3
1739758445000,-84,19,-3,2
1739758445000,-72,19,-4,2
1739758445000,-77,16,-7,1
1739758445000,-80,20,-1,2
1739758445000,-81,20,-1,1
1739758445000,-83,20,3,2
1739758445000,-85,20,1,1
1739758445000,-84,20,0,2
1739758445000,-91,18,-5,1
1739758445000,-66,20,6,2
1739758445000,-67,20,4,1
1739758445000,-103,8,-16,1
1739758445000,-104,7,-17,2
1739758445000,-54,20,5,1
1739758445000,-55,20,6,2
1739758445000,-81,20,2,2
1739758445000,-83,20,1,1
1739758445000,-81,20,5,1
1739758445000,-83,20,3,2
1739758445000,-81,20,2,2
1739758445000,-81,20,-1,2
1739758445000,-83,19,-3,1
1739758445000,-67,20,5,2
1739758445000,-73,20,3,1
1739758445000,-88,20,-2,1
1739758445000,-89,19,-3,2
